row_id,Hindi,Mundari,Hindi_length,Mundari_length,character_ratio,word_ratio,category,reason
9231,बाद में हड़िया चला(हड़िया को पीने लायक बनाने की प्रक्रिया) किया।,तयोम दो इलि चिपाकेदा।,64,21,0.3281,0.3636,REVIEW_REQUIRED,Borderline character ratio (0.33)
9379,"वे दोनों उनसे कई तरह की बात पूछने लगे, वह जवाब नहीं दे पा रहा था।",ओड़ो ओड़ोः कजिकोकिङ कुलिकिः; काए कजिरुड़ाजदा।,65,45,0.6923,0.375,REVIEW_REQUIRED,Borderline word ratio (0.38)
9383,"लेकिन एक बड़ी बात पर उनको अंधा बनाया गया, इसके चलते मैं बहुत सोच में पड़ गया हॅू।","मेनदो मित्र्प्रद् मरड. कजिरेको जलाकिःत्र्प्र, एन पुरत्र्प्रःगेड.उडुःगिड़िजना।",81,77,0.9506,0.3889,REVIEW_REQUIRED,Borderline word ratio (0.39)
9420,"कद्लड.-हां, ठीक है, इतने पर भी चलिए हमलोग पीयेंगे, हम नहीं भी पीयेंगे तो उनके मन में ऐसा ही रहेगा, पीने पर भी ऐसा ही रहेगा।","कद्लड.-हे‘मर; इतिनरेत्र्प्रो इलिदोबु नूइगेत्र्प्र; काबू नूइरेत्र्प्रो इनित्र्प्रःमोन एनकागे तइना, नूइरेत्र्प्रोएनकागे।",123,118,0.9593,0.3846,REVIEW_REQUIRED,Borderline word ratio (0.38)
9437,"भारत, विश्व में, Millets का सबसे बड़ा उत्पादक देश है, इसलिए इस पहल को सफ़ल बनाने की बड़ी ज़िम्मेदारी भी हम भारत-वासियों के कंधे पर ही है ।",ओहो: विशुम छोड़ो कोरे Millets नतेन ते ऐयोनाइट भो लगातिइअ।,138,57,0.413,0.3571,REVIEW_REQUIRED,Borderline word ratio (0.36)
9478,अलो होम निजा बगेञ - हे प्रिय तुम अकेले छोड़कर नहीं भागना,अलो होम निरजा बगेञ,56,18,0.3214,0.3333,REVIEW_REQUIRED,Borderline character ratio (0.32)
9515,रइगड़ा- तुमको आदत हो जाने पर निकल सकती हो। केवल बाघ के गरजना को सुनते समय तुम आंगन में नहीं निकल सकती हो।,रइगड़ा - हेवाजनरेदोम उड़ुङओःगेअ। कुला अयुमोःतन दिपिलि बारि कामअः।,105,65,0.619,0.3913,REVIEW_REQUIRED,Borderline word ratio (0.39)
9548,उनके सात लड़के-बच्चे थे।,अकिना ए हगेअ (सात जन होन को) होन को तइ केना।,24,44,1.8333,2.75,REVIEW_REQUIRED,Borderline word ratio (2.75)
9563,पेड़-पौधे झुलसने लगे और जीव मरने लगे तो धरती के वासियों ने भगवान की गुहार मचाई।,बुरू को लोर को एनक तेगे लैजन।,79,29,0.3671,0.4375,REVIEW_REQUIRED,Borderline character ratio (0.37)
9570,और नृत्य के दौरान अपशब्द और अश्लीलगीत गाते हैं उनमें मान्यता है कि इस प्रकार अश्लील गाने गाकर भूत प्रेतों को भगया जाता है,"नेका दुरंगते हतुरेन बोंगाकोबु हरकोआ, नेया विसुआस तइकेना।",121,56,0.4628,0.3333,REVIEW_REQUIRED,Borderline word ratio (0.33)
9574,"बुढ़िया-‘‘हां, जी, तभी से मैं आपको कह रही हॅू कि मैं अच्छी हो जाउंगी, तुम ऐसा मत करो ऐसा आपने कहा था, अब मैं उठकर बैठने में भी असमर्थ हॅू।’’","बुड़िअ, ’’अम-अ, एनङ आते बुगिनअइङइङ मेमतना; अलोमअःम मेतअःइञ; नाअःदो काइङ दड़ितना।’’",140,82,0.5857,0.3667,REVIEW_REQUIRED,Borderline word ratio (0.37)
9585,इनकी जोड़ी को एक न एक दिन खोज के मिल ही जायेगी।,नीत्र्प्रः जुड़ि मुसि.बुदेड़ा नमीगेत्र्प्र।,47,43,0.9149,0.3333,REVIEW_REQUIRED,Borderline word ratio (0.33)
9595,फसल काटकर खलिहान में लाई गई।,कौऊ अयः सेंड़ा तेको नेका कना मेनद् पुरा गेको सुकुजइया आद् तरसा रे हपेया कना।,28,76,2.7143,2.5,REVIEW_REQUIRED,Borderline character ratio (2.71)
